PetID,Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID
2351,Dog,3,Labrador Retriever,Mixed Breed,Female,Black,None,None,Medium,Short,Yes,Yes,No,Healthy,2,0,Selangor,9733193
2352,Dog,1,Mixed Breed,None,Female,Black,Brown,None,Medium,Medium,No,Yes,No,Healthy,1,0,Kuala Lumpur,3806196
2353,Dog,1,Mixed Breed,None,Male,Black,Brown,White,Medium,Medium,No,No,No,Healthy,1,0,Selangor,3011364
2354,Cat,3,Domestic Short Hair,None,Female,Black,None,None,Small,Short,No,No,No,Healthy,1,0,Selangor,5620960
2355,Cat,4,Domestic Short Hair,Domestic Short Hair,Female,Black,Gray,White,Medium,Short,Not Sure,Not Sure,Not Sure,Healthy,1,0,Kuala Lumpur,3532247
2356,Cat,48,Domestic Short Hair,None,Female,Black,Gray,White,Large,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,4628799
2357,Cat,36,Domestic Short Hair,None,Female,Golden,Gray,White,Medium,Medium,Not Sure,Not Sure,Yes,Healthy,1,0,Selangor,458118
2358,Dog,4,Mixed Breed,None,Female,Brown,None,None,Medium,Short,Yes,Yes,No,Healthy,1,0,Selangor,1622673
2359,Cat,4,Domestic Short Hair,None,Male,Yellow,White,None,Small,Short,No,No,No,Minor Injury,1,0,Kuala Lumpur,4428865
2360,Dog,2,Doberman Pinscher,Mixed Breed,Mixed,Black,Golden,Cream,Medium,Short,Yes,Yes,No,Healthy,2,0,Selangor,1063515
2361,Dog,5,Mixed Breed,None,Female,White,None,None,Medium,Short,No,No,No,Healthy,1,20,Pulau Pinang,7382166
2362,Dog,3,Mixed Breed,None,Male,Black,White,None,Medium,Medium,Yes,Yes,No,Healthy,1,0,Selangor,6186854
2363,Cat,3,Domestic Short Hair,None,Male,Black,Gray,None,Small,Short,Yes,Yes,Not Sure,Healthy,1,0,Kuala Lumpur,5816292
2364,Dog,2,Terrier,Mixed Breed,Mixed,Black,Brown,White,Medium,Short,No,Yes,No,Healthy,8,0,Selangor,2010442
2365,Dog,2,Mixed Breed,None,Male,Brown,None,None,Medium,Medium,Yes,Yes,No,Healthy,1,50,Selangor,9198549
2366,Cat,2,Calico,Domestic Short Hair,Mixed,Black,Golden,White,Small,Short,Yes,Yes,No,Healthy,2,0,Selangor,9115085
2367,Cat,2,Domestic Long Hair,None,Mixed,Brown,Golden,None,Medium,Long,No,No,No,Healthy,2,0,Selangor,3959664
2368,Dog,2,Mixed Breed,Labrador Retriever,Mixed,Brown,White,None,Medium,Short,Not Sure,Not Sure,Not Sure,Healthy,2,0,Selangor,6911669
2369,Dog,2,Mixed Breed,Mixed Breed,Mixed,Black,Brown,White,Medium,Short,No,No,Not Sure,Healthy,3,0,Selangor,3639156
2370,Cat,1,Siamese,Domestic Short Hair,Mixed,Black,Gray,White,Medium,Short,No,No,No,Healthy,6,0,Kuala Lumpur,3287796
2371,Cat,2,Domestic Medium Hair,None,Mixed,Black,Brown,Cream,Small,Short,No,No,No,Healthy,3,0,Negeri Sembilan,7361038
2372,Dog,1,Mixed Breed,None,Male,Brown,None,None,Medium,Short,No,No,No,Healthy,1,20,Pulau Pinang,5799991
2373,Dog,1,Mixed Breed,None,Mixed,Black,Yellow,White,Medium,Medium,No,No,No,Healthy,3,0,Selangor,8227180
2374,Dog,6,Mixed Breed,Labrador Retriever,Female,Cream,None,None,Medium,Medium,Not Sure,Not Sure,Not Sure,Healthy,1,0,Johor,1420571
2375,Cat,3,Domestic Long Hair,Domestic Medium Hair,Male,Black,None,None,Small,Medium,No,No,No,Healthy,1,0,Kuala Lumpur,1434358
2376,Cat,12,Domestic Long Hair,None,Female,Gray,White,None,Medium,Medium,Yes,Yes,No,Healthy,1,0,Selangor,5216298
2377,Dog,24,Mixed Breed,None,Male,Brown,White,None,Medium,Long,Not Sure,Not Sure,Not Sure,Serious Injury,1,0,Perak,3018788
2378,Dog,5,Mixed Breed,None,Female,Brown,Golden,None,Small,Short,Yes,Yes,Yes,Healthy,1,0,Kuala Lumpur,2628468
2379,Dog,3,Mixed Breed,None,Female,Black,White,None,Medium,Medium,Yes,Yes,No,Healthy,1,0,Selangor,8473634
2380,Cat,4,Tabby,None,Female,Black,Brown,Yellow,Medium,Short,Not Sure,Not Sure,Not Sure,Healthy,1,0,Kuala Lumpur,1923361
2381,Cat,4,Domestic Long Hair,None,Female,Brown,Yellow,White,Medium,Long,Yes,Yes,No,Healthy,1,50,Selangor,2199186
2382,Cat,6,Domestic Medium Hair,None,Female,Golden,White,None,Medium,Long,Yes,Yes,No,Healthy,1,0,Kedah,2710115
2383,Dog,1,Mixed Breed,None,Mixed,Brown,Cream,None,Medium,Short,Yes,Yes,Yes,Healthy,3,0,Selangor,4374814
2384,Dog,42,Doberman Pinscher,None,Male,Black,None,None,Large,Short,Yes,Yes,No,Healthy,1,0,Selangor,3467047
2385,Dog,1,Australian Kelpie,Mixed Breed,Female,Brown,Gray,White,Medium,Short,No,No,No,Healthy,1,0,Pahang,417617
2386,Dog,3,Mixed Breed,None,Male,Black,Brown,White,Medium,Short,Yes,Yes,No,Healthy,1,50,Selangor,58999
2387,Cat,3,Domestic Medium Hair,None,Male,Gray,None,None,Medium,Medium,No,No,No,Healthy,1,0,Perak,6642051
2388,Dog,19,Labrador Retriever,None,Male,Brown,None,None,Large,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,9684463
2389,Dog,36,Labrador Retriever,Beagle,Male,Cream,White,None,Small,Short,Not Sure,Not Sure,No,Healthy,1,0,Selangor,9261001
2390,Dog,1,Mixed Breed,Mixed Breed,Mixed,Black,None,None,Medium,Medium,Not Sure,Not Sure,No,Healthy,9,0,Selangor,1179632
2391,Dog,2,Dalmatian,Mixed Breed,Male,Black,White,None,Medium,Medium,No,Yes,No,Healthy,1,0,Kuala Lumpur,7321506
2392,Dog,2,Mixed Breed,None,Female,Black,Brown,None,Medium,Short,No,No,No,Healthy,1,20,Pulau Pinang,3398944
2393,Cat,0,Domestic Short Hair,Manx,Mixed,Black,Golden,White,Medium,Short,No,No,No,Healthy,4,0,Selangor,3677475
2394,Dog,2,Mixed Breed,Mixed Breed,Female,Brown,None,None,Medium,Medium,No,Yes,No,Healthy,1,0,Selangor,791273
2395,Dog,19,Mixed Breed,None,Female,Black,None,None,Medium,Short,Yes,Yes,No,Healthy,1,100,Selangor,6826799
2396,Cat,15,Domestic Short Hair,Domestic Medium Hair,Mixed,Black,Gray,White,Medium,Short,Yes,Yes,No,Healthy,3,0,Kuala Lumpur,2941368
2397,Cat,3,Domestic Medium Hair,None,Female,Black,Yellow,White,Small,Medium,No,No,No,Healthy,1,0,Selangor,6631714
2398,Cat,24,Domestic Medium Hair,Maine Coon,Female,Gray,None,None,Medium,Medium,No,No,No,Healthy,1,0,Kuala Lumpur,5863568
2399,Cat,24,American Shorthair,American Shorthair,Mixed,Brown,White,None,Medium,Medium,No,Yes,Not Sure,Healthy,4,0,Kuala Lumpur,9912731
2400,Cat,6,Calico,None,Mixed,Black,Brown,Gray,Small,Medium,No,No,No,Healthy,5,0,Perak,8699698
2401,Cat,0,Domestic Short Hair,None,Mixed,Black,Brown,White,Small,Short,Not Sure,Not Sure,Not Sure,Healthy,3,0,Selangor,2423865
2402,Cat,1,Domestic Short Hair,None,Male,Black,Gray,White,Medium,Short,No,Yes,No,Healthy,1,0,Selangor,6355717
2403,Cat,2,Domestic Medium Hair,Domestic Short Hair,Female,Brown,Cream,None,Medium,Medium,No,Yes,No,Healthy,1,0,Selangor,6968339
2404,Dog,2,Mixed Breed,None,Female,Brown,None,None,Medium,Medium,No,Yes,No,Healthy,1,0,Perak,3625419
2405,Cat,3,Domestic Short Hair,Domestic Short Hair,Female,Gray,None,None,Medium,Short,Yes,Yes,No,Healthy,1,50,Selangor,2554463
2406,Dog,1,Mixed Breed,None,Female,Black,Golden,White,Medium,Medium,No,Yes,No,Healthy,1,50,Selangor,5264095
2407,Dog,2,Mixed Breed,Mixed Breed,Female,Brown,None,None,Medium,Short,Not Sure,Yes,No,Healthy,1,0,Kuala Lumpur,9285273
2408,Dog,20,Schnauzer,None,Male,Black,None,None,Medium,Short,Not Sure,Not Sure,Not Sure,Healthy,1,250,Selangor,3975825
2409,Dog,5,Mixed Breed,None,Male,Black,Brown,None,Medium,Short,Yes,Yes,No,Healthy,1,50,Selangor,1073214
2410,Cat,3,Domestic Short Hair,None,Female,Black,White,None,Small,Short,No,Yes,No,Healthy,3,0,Pulau Pinang,3144726
2411,Dog,2,Labrador Retriever,Mixed Breed,Mixed,Black,None,None,Medium,Medium,Not Sure,Not Sure,Not Sure,Healthy,3,0,Pulau Pinang,498030
2412,Cat,9,Domestic Medium Hair,None,Female,White,None,None,Medium,Medium,Yes,Yes,Yes,Healthy,2,0,Selangor,2190895
2413,Dog,1,German Shepherd Dog,Miniature Pinscher,Male,Black,Brown,None,Medium,Medium,No,Yes,No,Healthy,1,0,Kuala Lumpur,1717758
2414,Cat,8,Domestic Medium Hair,None,Female,Yellow,Gray,White,Small,Medium,Yes,Yes,No,Healthy,1,0,Selangor,4687289
2415,Cat,4,Domestic Short Hair,None,Mixed,Black,Cream,None,Medium,Short,No,No,No,Healthy,2,300,Selangor,9645199
2416,Cat,12,Bobtail,None,Female,Black,Golden,White,Small,Short,Not Sure,Not Sure,No,Healthy,2,0,Kuala Lumpur,2579969
2417,Cat,24,Calico,Tabby,Mixed,Black,Brown,White,Medium,Medium,Not Sure,Not Sure,Yes,Healthy,10,0,Pulau Pinang,6296599
2418,Dog,24,Mixed Breed,None,Female,Brown,None,None,Medium,Medium,Not Sure,Not Sure,Not Sure,Healthy,1,0,Kuala Lumpur,396846
2419,Cat,2,Domestic Short Hair,None,Mixed,Brown,White,None,Medium,Short,No,Yes,No,Healthy,4,0,Selangor,8857691
2420,Cat,1,Domestic Short Hair,None,Mixed,Brown,Yellow,White,Small,Short,No,No,No,Healthy,4,0,Kuala Lumpur,4379083
2421,Dog,2,Mixed Breed,None,Female,Brown,None,None,Medium,Short,No,Yes,No,Healthy,1,0,Selangor,2185533
2422,Cat,3,Domestic Short Hair,None,Male,Black,White,None,Medium,Short,No,No,No,Healthy,1,15,Selangor,9138530
2423,Dog,4,Mixed Breed,None,Female,Black,Brown,White,Medium,Short,Yes,Yes,No,Healthy,1,0,Negeri Sembilan,3350852
2424,Dog,3,Mixed Breed,Mixed Breed,Male,Cream,None,None,Medium,Short,Not Sure,Not Sure,Not Sure,Healthy,1,0,Selangor,6064091
2425,Cat,1,Domestic Short Hair,None,Male,Gray,White,None,Small,Short,No,No,No,Healthy,1,0,Selangor,7275044
2426,Dog,12,German Shepherd Dog,Mixed Breed,Male,Brown,Yellow,White,Medium,Short,No,No,Yes,Healthy,1,0,Kuala Lumpur,9523946
2427,Cat,12,Domestic Medium Hair,Domestic Short Hair,Mixed,Black,Brown,White,Medium,Medium,No,No,Not Sure,Healthy,3,0,Selangor,1507163
2428,Dog,3,Mixed Breed,None,Female,Black,Brown,None,Medium,Short,No,No,No,Healthy,1,0,Kuala Lumpur,6082668
2429,Dog,2,Mixed Breed,Mixed Breed,Female,Brown,None,None,Medium,Medium,Yes,Yes,No,Healthy,1,0,Kuala Lumpur,254548
2430,Dog,4,Mixed Breed,Mixed Breed,Male,Golden,None,None,Medium,Short,Yes,Yes,No,Healthy,1,0,Selangor,2075886
2431,Cat,2,Siamese,None,Female,Black,White,None,Medium,Short,No,Yes,No,Healthy,1,0,Kuala Lumpur,4327008
2432,Dog,2,Mixed Breed,None,Female,Cream,None,None,Medium,Short,Yes,No,No,Healthy,1,0,Selangor,2823943
2433,Dog,1,Mixed Breed,None,Male,Brown,White,None,Medium,Short,No,No,No,Healthy,1,0,Selangor,5808979
2434,Dog,24,Mixed Breed,Pit Bull Terrier,Male,White,None,None,Medium,Short,No,No,No,Healthy,1,0,Selangor,1418057
2435,Dog,2,Mixed Breed,None,Female,Cream,White,None,Medium,Short,No,No,No,Healthy,1,20,Pulau Pinang,1962224
2436,Cat,2,Domestic Short Hair,None,Mixed,Black,Yellow,White,Small,Short,No,Yes,No,Healthy,5,0,Kuala Lumpur,4359152
2437,Dog,3,Shar Pei,None,Mixed,Black,Cream,White,Medium,Short,No,Yes,No,Healthy,4,0,Selangor,7238846
2438,Cat,1,Domestic Short Hair,None,Male,Black,White,None,Medium,Medium,No,No,No,Healthy,1,30,Selangor,4926562
2439,Dog,3,Mixed Breed,None,Male,Black,None,None,Medium,Medium,No,Yes,No,Healthy,1,0,Kuala Lumpur,4943705
2440,Dog,2,Mixed Breed,None,Female,Brown,White,None,Medium,Short,No,No,No,Healthy,6,0,Pulau Pinang,8296833
2441,Cat,12,Domestic Short Hair,None,Female,Brown,Yellow,White,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,271885
2442,Dog,72,Wheaten Terrier,None,Female,Brown,Gray,None,Medium,Medium,Yes,Yes,Yes,Healthy,1,0,Selangor,6689706
2443,Cat,24,Abyssinian,None,Female,Black,Brown,Golden,Medium,Long,Not Sure,Not Sure,Not Sure,Healthy,1,0,Kuala Lumpur,8012742
2444,Dog,3,Mixed Breed,None,Female,White,None,None,Medium,Medium,No,No,No,Healthy,1,0,Selangor,1366357
2445,Dog,3,Mixed Breed,Mixed Breed,Female,Black,Brown,White,Medium,Short,No,Yes,No,Healthy,2,0,Selangor,519979
2446,Dog,4,Mixed Breed,None,Female,Brown,None,None,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Kuala Lumpur,625770
2447,Cat,1,Domestic Short Hair,None,Male,Black,None,None,Small,Short,Not Sure,Not Sure,Not Sure,Healthy,1,0,Selangor,5497997
2448,Dog,2,Mixed Breed,None,Male,Black,Brown,White,Small,Short,Yes,Yes,No,Healthy,1,0,Selangor,837598
2449,Dog,1,Mixed Breed,Mixed Breed,Mixed,Black,Brown,None,Medium,Long,No,No,No,Healthy,2,0,Selangor,1720883
2450,Cat,5,Oriental Short Hair,None,Male,White,None,None,Medium,Short,Yes,Yes,No,Healthy,1,0,Pulau Pinang,1903374
2451,Dog,3,Beagle,Mixed Breed,Female,Brown,White,None,Medium,Short,Yes,Yes,No,Healthy,1,0,Selangor,1668060
2452,Cat,15,Domestic Medium Hair,None,Female,Golden,White,None,Medium,Medium,Yes,Not Sure,Not Sure,Healthy,1,1,Kuala Lumpur,951803
2453,Dog,1,Mixed Breed,None,Female,Black,Brown,None,Medium,Short,No,No,No,Healthy,1,0,Selangor,8269169
2454,Dog,24,Mixed Breed,None,Male,Black,White,None,Medium,Medium,No,Yes,No,Healthy,1,0,Kuala Lumpur,9907707
2455,Dog,5,Mixed Breed,None,Female,Brown,None,None,Medium,Medium,Yes,Yes,Yes,Healthy,1,0,Perak,6873164
2456,Dog,12,Jack Russell Terrier,Mixed Breed,Female,White,None,None,Small,Short,Yes,Yes,Not Sure,Healthy,1,0,Selangor,6747616
2457,Cat,3,Domestic Short Hair,None,Female,Black,Brown,Yellow,Small,Short,Yes,Yes,No,Healthy,1,0,Pahang,6091262
2458,Cat,2,Domestic Short Hair,None,Male,Black,Yellow,White,Medium,Short,No,No,No,Healthy,1,50,Selangor,7632781
2459,Cat,2,Domestic Short Hair,None,Mixed,Black,Golden,Yellow,Small,Short,No,No,No,Healthy,2,0,Selangor,7337839
2460,Dog,2,Mixed Breed,None,Male,Brown,Cream,None,Medium,Medium,No,Yes,No,Healthy,1,0,Kuala Lumpur,3033839
2461,Dog,36,Saint Bernard,None,Male,Black,Brown,White,Extra Large,Long,Yes,Yes,No,Healthy,1,0,Selangor,4711911
2462,Cat,30,Japanese Bobtail,None,Female,Black,Golden,White,Medium,Medium,Yes,Yes,Yes,Healthy,1,0,Kuala Lumpur,2151165
2463,Dog,36,Poodle,None,Female,Cream,None,None,Small,Long,Not Sure,Not Sure,No,Healthy,1,0,Selangor,9713473
2464,Dog,3,Mixed Breed,None,Female,Brown,None,None,Medium,Short,Yes,Yes,No,Healthy,1,0,Kuala Lumpur,8305273
2465,Dog,48,Cocker Spaniel,None,Male,Brown,None,None,Medium,Medium,Yes,Yes,No,Healthy,1,200,Selangor,4215615
2466,Cat,5,Tabby,None,Male,Black,Gray,None,Medium,Short,Yes,Yes,No,Healthy,1,0,Kuala Lumpur,8606903
2467,Dog,36,Golden Retriever,Golden Retriever,Male,Golden,None,None,Large,Medium,Not Sure,Not Sure,Not Sure,Healthy,1,0,Selangor,9530000
2468,Dog,2,Mixed Breed,None,Female,Cream,White,None,Medium,Medium,Yes,No,No,Healthy,1,0,Pulau Pinang,2050055
2469,Cat,3,Domestic Short Hair,Domestic Short Hair,Female,Black,Gray,None,Medium,Short,Yes,Yes,No,Healthy,1,0,Selangor,6530245
2470,Cat,3,Domestic Medium Hair,Domestic Short Hair,Mixed,Black,Brown,Cream,Small,Medium,No,No,No,Healthy,3,0,Negeri Sembilan,4892592
2471,Dog,72,Mixed Breed,None,Male,Cream,None,None,Medium,Medium,Yes,Yes,Yes,Healthy,1,0,Selangor,9626605
2472,Cat,1,Domestic Short Hair,None,Male,Brown,Gray,White,Medium,Short,No,No,No,Healthy,2,0,Negeri Sembilan,2220705
2473,Cat,2,Domestic Short Hair,None,Female,Black,Yellow,White,Medium,Short,No,No,No,Healthy,1,0,Kuala Lumpur,1153487
2474,Cat,6,Calico,Calico,Female,Black,Yellow,White,Medium,Short,Not Sure,Not Sure,Not Sure,Healthy,2,0,Kedah,7288868
2475,Dog,2,Mixed Breed,Rottweiler,Male,Black,Brown,None,Medium,Medium,No,No,No,Healthy,1,0,Kuala Lumpur,9427274
2476,Dog,1,Mixed Breed,None,Female,Black,Brown,None,Large,Short,No,No,No,Healthy,1,50,Selangor,151527
2477,Dog,14,Mixed Breed,None,Female,Black,Brown,White,Medium,Medium,No,No,No,Healthy,1,0,Perak,2625782
2478,Dog,2,Mixed Breed,None,Female,Brown,None,None,Small,Short,Yes,Yes,No,Healthy,1,0,Selangor,197681
2479,Cat,4,Domestic Short Hair,Domestic Short Hair,Male,Black,Gray,White,Medium,Short,No,Yes,Yes,Healthy,2,30,Selangor,1127309
2480,Dog,18,Mixed Breed,Hound,Female,Black,Golden,Cream,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,3459723
2481,Cat,36,Domestic Short Hair,None,Female,Yellow,None,None,Large,Short,Yes,Yes,No,Healthy,1,0,Kuala Lumpur,616776
2482,Cat,6,Domestic Medium Hair,None,Female,Brown,Gray,White,Medium,Long,Not Sure,Not Sure,Not Sure,Healthy,1,0,Kuala Lumpur,4878510
2483,Dog,2,Mixed Breed,None,Female,Brown,Cream,None,Medium,Short,No,Yes,No,Healthy,1,0,Pulau Pinang,4590463
2484,Cat,2,Domestic Short Hair,None,Female,Black,Golden,White,Small,Short,No,No,No,Healthy,1,0,Kuala Lumpur,5234559
2485,Cat,12,Domestic Medium Hair,Domestic Medium Hair,Male,Yellow,None,None,Medium,Long,No,No,No,Healthy,1,0,Perak,4724862
2486,Cat,6,Domestic Short Hair,None,Female,Black,Gray,White,Small,Short,Not Sure,Not Sure,Not Sure,Healthy,1,0,Selangor,848144
2487,Cat,2,Domestic Short Hair,None,Female,Black,Brown,Yellow,Small,Short,No,No,No,Healthy,1,0,Selangor,4941427
2488,Dog,1,Mixed Breed,Mixed Breed,Female,Brown,Golden,White,Small,Short,No,Yes,No,Healthy,1,0,Negeri Sembilan,9657956
2489,Dog,1,Mixed Breed,None,Female,Black,White,None,Medium,Short,No,Yes,No,Healthy,1,0,Selangor,816858
2490,Dog,12,Basset Hound,None,Male,Black,Brown,White,Small,Short,Not Sure,Not Sure,Not Sure,Minor Injury,1,0,Negeri Sembilan,6139682
2491,Dog,3,Mixed Breed,None,Female,Black,None,None,Medium,Short,Yes,Yes,No,Healthy,1,0,Selangor,2716809
2492,Dog,1,Mixed Breed,None,Male,Brown,None,None,Medium,Short,No,No,No,Healthy,1,0,Selangor,2279902
2493,Dog,60,Rottweiler,None,Male,Black,Brown,None,Large,Short,Yes,Yes,No,Healthy,1,0,Perak,2358130
2494,Dog,1,Mixed Breed,None,Female,Brown,Cream,None,Medium,Short,No,No,No,Healthy,1,0,Selangor,2695110
2495,Cat,8,Egyptian Mau,Egyptian Mau,Male,Black,Gray,White,Medium,Medium,Yes,Yes,Not Sure,Healthy,1,100,Johor,7923284
2496,Dog,12,Mixed Breed,None,Male,Brown,None,None,Large,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,2144585
2497,Dog,132,Jack Russell Terrier,None,Female,Brown,White,None,Small,Short,Yes,Yes,No,Healthy,1,0,Selangor,6083869
2498,Cat,6,Domestic Short Hair,None,Male,Black,Brown,White,Small,Short,Yes,Yes,Yes,Healthy,1,100,Selangor,9010648
2499,Cat,0,Birman,Snowshoe,Male,Black,Gray,White,Medium,Medium,Yes,Yes,Yes,Healthy,1,10,Johor,6136201
2500,Dog,1,Mixed Breed,None,Male,Golden,None,None,Medium,Short,No,No,No,Healthy,1,0,Selangor,9821114
2501,Dog,2,Mixed Breed,None,Female,Black,None,None,Medium,Short,Yes,Yes,No,Healthy,1,0,Selangor,8747972
2502,Cat,3,Oriental Short Hair,None,Female,Brown,White,None,Medium,Short,Not Sure,Not Sure,Not Sure,Healthy,1,0,Selangor,8836364
2503,Dog,3,Mixed Breed,None,Female,Black,White,None,Medium,Medium,No,Yes,No,Healthy,2,0,Selangor,4564636
2504,Cat,3,Domestic Short Hair,None,Male,Black,Brown,White,Medium,Short,No,No,No,Healthy,1,0,Kuala Lumpur,532849
2505,Dog,4,Mixed Breed,None,Female,Yellow,White,None,Medium,Short,No,Yes,No,Healthy,1,0,Perak,9171457
2506,Dog,2,Mixed Breed,None,Female,Black,Brown,None,Medium,Short,No,No,No,Healthy,1,0,Kuala Lumpur,7849405
2507,Dog,60,Belgian Shepherd Dog Sheepdog,None,Male,Brown,None,None,Medium,Medium,Not Sure,Yes,No,Healthy,1,0,Selangor,8436388
2508,Dog,60,Spitz,Mixed Breed,Male,Black,White,None,Small,Medium,Yes,Yes,Yes,Healthy,1,0,Kuala Lumpur,2015241
2509,Dog,10,Mixed Breed,None,Male,White,None,None,Medium,Short,Yes,Yes,Yes,Healthy,1,300,Selangor,9432613
2510,Dog,2,Mixed Breed,Mixed Breed,Female,White,None,None,Medium,Short,No,No,No,Healthy,1,0,Selangor,9601343
2511,Dog,3,Mixed Breed,None,Male,Brown,Cream,None,Small,Long,Not Sure,Not Sure,Not Sure,Healthy,1,0,Selangor,3876326
2512,Dog,4,Mixed Breed,None,Female,Black,White,None,Large,Medium,No,No,No,Healthy,1,0,Kuala Lumpur,1796268
2513,Dog,5,Mixed Breed,None,Female,Black,None,None,Medium,Medium,Yes,Yes,No,Healthy,1,0,Selangor,1936358
2514,Cat,4,Domestic Short Hair,None,Male,Black,Gray,None,Extra Large,Medium,No,No,No,Healthy,1,0,Kuala Lumpur,2097774
2515,Cat,2,Domestic Short Hair,None,Male,Yellow,White,None,Medium,Short,Yes,Yes,No,Healthy,2,0,Selangor,9891910
2516,Dog,4,Mixed Breed,None,Male,White,None,None,Medium,Short,Not Sure,Yes,No,Healthy,1,0,Selangor,907943
2517,Cat,3,Siamese,None,Female,Black,Gray,None,Medium,Medium,Yes,Yes,No,Healthy,1,150,Kuala Lumpur,4996838
2518,Cat,6,Domestic Short Hair,None,Female,Yellow,White,None,Medium,Long,No,No,No,Healthy,1,0,Kuala Lumpur,9785476
2519,Dog,72,Labrador Retriever,None,Female,Cream,None,None,Large,Medium,Yes,Yes,Yes,Healthy,1,700,Selangor,3655005
2520,Dog,2,Mixed Breed,Mixed Breed,Male,Black,None,None,Medium,Short,No,No,No,Healthy,1,0,Selangor,8912840
2521,Dog,1,Mixed Breed,None,Mixed,Black,Brown,White,Medium,Medium,Yes,Yes,No,Healthy,4,0,Selangor,9624207
2522,Cat,5,Domestic Short Hair,None,Female,Brown,Gray,None,Medium,Short,No,Yes,No,Healthy,1,0,Selangor,2132336
2523,Dog,72,Rottweiler,None,Female,Black,Brown,None,Extra Large,Medium,Not Sure,Not Sure,Yes,Healthy,1,0,Selangor,4252774
2524,Dog,1,Mixed Breed,None,Male,Black,None,None,Medium,Medium,No,No,No,Healthy,1,0,Johor,4956826
2525,Cat,2,Domestic Short Hair,Domestic Short Hair,Mixed,Brown,Golden,White,Medium,Short,No,No,No,Healthy,3,0,Selangor,2819151
2526,Dog,24,Mixed Breed,None,Female,Black,White,None,Small,Medium,Yes,Yes,Yes,Healthy,1,0,Selangor,3580466
2527,Dog,11,Mixed Breed,Labrador Retriever,Mixed,Black,Brown,Cream,Medium,Short,Not Sure,Not Sure,Not Sure,Healthy,5,0,Pulau Pinang,3017539
2528,Dog,18,Cocker Spaniel,None,Male,Golden,None,None,Medium,Long,Yes,Yes,No,Healthy,1,300,Selangor,5948401
2529,Dog,18,Mixed Breed,None,Female,Black,None,None,Medium,Medium,Yes,Yes,Yes,Healthy,1,0,Negeri Sembilan,2626864
2530,Cat,3,Domestic Short Hair,None,Female,Black,Brown,None,Small,Short,No,No,No,Healthy,1,0,Negeri Sembilan,8884773
2531,Dog,3,Mixed Breed,None,Female,Black,None,None,Small,Medium,Not Sure,Not Sure,No,Healthy,1,0,Kuala Lumpur,4341673
2532,Dog,72,Rottweiler,Rottweiler,Female,Black,Brown,None,Large,Medium,Yes,Yes,Yes,Healthy,1,0,Selangor,269810
2533,Dog,84,Cocker Spaniel,None,Male,Brown,Golden,None,Medium,Medium,Not Sure,Not Sure,No,Healthy,1,0,Selangor,6684944
2534,Cat,3,Persian,Domestic Short Hair,Mixed,Gray,White,None,Medium,Medium,No,No,No,Healthy,2,0,Selangor,9599411
2535,Cat,2,Domestic Medium Hair,None,Female,Gray,None,None,Medium,Short,No,No,No,Healthy,1,0,Selangor,1602910
2536,Cat,2,Domestic Medium Hair,None,Female,Brown,Golden,White,Small,Medium,No,No,No,Healthy,3,0,Selangor,5391301
2537,Cat,48,Domestic Short Hair,None,Mixed,Black,White,None,Medium,Short,No,No,No,Healthy,5,0,Selangor,1855578
2538,Dog,1,Mixed Breed,None,Mixed,Black,Brown,None,Medium,Short,No,No,No,Healthy,4,0,Selangor,47851
2539,Cat,2,Domestic Short Hair,Domestic Short Hair,Mixed,Black,Golden,White,Medium,Short,No,No,No,Healthy,5,0,Selangor,9920548
2540,Cat,7,Tortoiseshell,None,Female,Black,Yellow,White,Medium,Medium,Yes,Yes,Yes,Healthy,1,0,Johor,9170543
2541,Cat,1,Domestic Short Hair,None,Male,Gray,White,None,Medium,Short,Yes,Yes,No,Healthy,3,0,Selangor,9693111
2542,Cat,4,Domestic Medium Hair,None,Male,Black,Gray,None,Medium,Medium,Not Sure,Yes,Not Sure,Healthy,1,0,Kuala Lumpur,9737496
2543,Dog,0,Mixed Breed,None,Female,Brown,None,None,Medium,Short,No,No,Yes,Healthy,1,0,Selangor,7337429
2544,Cat,2,Domestic Short Hair,None,Male,Brown,Cream,None,Small,Short,No,Yes,No,Healthy,1,0,Kuala Lumpur,2678185
2545,Cat,2,Domestic Short Hair,None,Male,Black,Brown,White,Medium,Short,No,No,No,Healthy,1,0,Selangor,8129845
2546,Cat,1,Domestic Long Hair,None,Mixed,Black,Cream,White,Small,Long,No,No,No,Healthy,5,0,Selangor,6488929
2547,Cat,12,Domestic Short Hair,None,Male,Brown,None,None,Medium,Short,Yes,Not Sure,Yes,Healthy,1,0,Selangor,1564888
2548,Cat,17,Domestic Short Hair,None,Female,Black,Gray,White,Small,Short,Yes,Not Sure,Not Sure,Minor Injury,1,0,Selangor,3360510
2549,Cat,3,Domestic Short Hair,None,Male,Black,White,None,Medium,Short,No,Yes,No,Healthy,1,30,Selangor,6409710
